startTime,publishTime,generation
2024-01-28 21:00:00+00:00,2024-01-28 02:30:00+00:00,15509
2024-01-28 21:00:00+00:00,2024-01-28 04:30:00+00:00,15508
2024-01-28 21:00:00+00:00,2024-01-28 07:30:00+00:00,15686
2024-01-28 21:00:00+00:00,2024-01-28 09:30:00+00:00,15687
2024-01-28 21:00:00+00:00,2024-01-28 11:30:00+00:00,15654
2024-01-28 21:00:00+00:00,2024-01-28 15:30:00+00:00,15664
2024-01-28 21:00:00+00:00,2024-01-28 18:30:00+00:00,15433
2024-01-28 21:00:00+00:00,2024-01-28 22:30:00+00:00,15401
2024-01-28 22:00:00+00:00,2024-01-27 02:30:00+00:00,14463
2024-01-28 22:00:00+00:00,2024-01-27 04:30:00+00:00,14221
2024-01-28 22:00:00+00:00,2024-01-27 07:30:00+00:00,13904
2024-01-28 22:00:00+00:00,2024-01-27 09:30:00+00:00,13906
2024-01-28 22:00:00+00:00,2024-01-27 11:30:00+00:00,13906
2024-01-28 22:00:00+00:00,2024-01-27 15:30:00+00:00,13531
2024-01-28 22:00:00+00:00,2024-01-27 18:30:00+00:00,13819
2024-01-28 22:00:00+00:00,2024-01-27 22:30:00+00:00,13814
2024-01-28 22:00:00+00:00,2024-01-28 02:30:00+00:00,14238
2024-01-28 22:00:00+00:00,2024-01-28 04:30:00+00:00,14244
2024-01-28 22:00:00+00:00,2024-01-28 07:30:00+00:00,14491
2024-01-28 22:00:00+00:00,2024-01-28 09:30:00+00:00,14491
2024-01-28 22:00:00+00:00,2024-01-28 11:30:00+00:00,14450
2024-01-28 22:00:00+00:00,2024-01-28 15:30:00+00:00,14350
2024-01-28 22:00:00+00:00,2024-01-28 18:30:00+00:00,14178
2024-01-28 22:00:00+00:00,2024-01-28 22:30:00+00:00,14151
2024-01-28 23:00:00+00:00,2024-01-27 02:30:00+00:00,12823
2024-01-28 23:00:00+00:00,2024-01-27 04:30:00+00:00,12632
2024-01-28 23:00:00+00:00,2024-01-27 07:30:00+00:00,12504
2024-01-28 23:00:00+00:00,2024-01-27 09:30:00+00:00,12503
2024-01-28 23:00:00+00:00,2024-01-27 11:30:00+00:00,12503
2024-01-28 23:00:00+00:00,2024-01-27 15:30:00+00:00,12284
2024-01-28 23:00:00+00:00,2024-01-27 18:30:00+00:00,12666
2024-01-28 23:00:00+00:00,2024-01-27 22:30:00+00:00,12664
2024-01-28 23:00:00+00:00,2024-01-28 02:30:00+00:00,13157
2024-01-28 23:00:00+00:00,2024-01-28 04:30:00+00:00,13167
2024-01-28 23:00:00+00:00,2024-01-28 07:30:00+00:00,13394
2024-01-28 23:00:00+00:00,2024-01-28 09:30:00+00:00,13396
2024-01-28 23:00:00+00:00,2024-01-28 11:30:00+00:00,13364
2024-01-28 23:00:00+00:00,2024-01-28 15:30:00+00:00,13200
2024-01-28 23:00:00+00:00,2024-01-28 18:30:00+00:00,12891
2024-01-28 23:00:00+00:00,2024-01-28 22:30:00+00:00,12869
2024-01-29 00:00:00+00:00,2024-01-27 02:30:00+00:00,11146
2024-01-29 00:00:00+00:00,2024-01-27 04:30:00+00:00,11032
2024-01-29 00:00:00+00:00,2024-01-27 07:30:00+00:00,11096
2024-01-29 00:00:00+00:00,2024-01-27 09:30:00+00:00,11092
2024-01-29 00:00:00+00:00,2024-01-27 11:30:00+00:00,11092
2024-01-29 00:00:00+00:00,2024-01-27 15:30:00+00:00,10866
2024-01-29 00:00:00+00:00,2024-01-27 18:30:00+00:00,11489
2024-01-29 00:00:00+00:00,2024-01-27 22:30:00+00:00,11485
2024-01-29 00:00:00+00:00,2024-01-28 02:30:00+00:00,11882
2024-01-29 00:00:00+00:00,2024-01-28 04:30:00+00:00,11893
2024-01-29 00:00:00+00:00,2024-01-28 07:30:00+00:00,12023
2024-01-29 00:00:00+00:00,2024-01-28 09:30:00+00:00,12025
2024-01-29 00:00:00+00:00,2024-01-28 11:30:00+00:00,11997
2024-01-29 00:00:00+00:00,2024-01-28 15:30:00+00:00,11922
2024-01-29 00:00:00+00:00,2024-01-28 18:30:00+00:00,11747
2024-01-29 00:00:00+00:00,2024-01-28 22:30:00+00:00,11733
2024-01-29 01:00:00+00:00,2024-01-27 02:30:00+00:00,10192
2024-01-29 01:00:00+00:00,2024-01-27 04:30:00+00:00,10107
2024-01-29 01:00:00+00:00,2024-01-27 07:30:00+00:00,10094
2024-01-29 01:00:00+00:00,2024-01-27 09:30:00+00:00,10088
2024-01-29 01:00:00+00:00,2024-01-27 11:30:00+00:00,10088
2024-01-29 01:00:00+00:00,2024-01-27 15:30:00+00:00,9736
2024-01-29 01:00:00+00:00,2024-01-27 18:30:00+00:00,10147
2024-01-29 01:00:00+00:00,2024-01-27 22:30:00+00:00,10149
2024-01-29 01:00:00+00:00,2024-01-28 02:30:00+00:00,10542
2024-01-29 01:00:00+00:00,2024-01-28 04:30:00+00:00,10542
2024-01-29 01:00:00+00:00,2024-01-28 07:30:00+00:00,10688
2024-01-29 01:00:00+00:00,2024-01-28 09:30:00+00:00,10690
2024-01-29 01:00:00+00:00,2024-01-28 11:30:00+00:00,10671
2024-01-29 01:00:00+00:00,2024-01-28 15:30:00+00:00,10392
2024-01-29 01:00:00+00:00,2024-01-28 18:30:00+00:00,10270
2024-01-29 01:00:00+00:00,2024-01-28 22:30:00+00:00,10264
2024-01-29 02:00:00+00:00,2024-01-27 02:30:00+00:00,9257
2024-01-29 02:00:00+00:00,2024-01-27 04:30:00+00:00,9198
2024-01-29 02:00:00+00:00,2024-01-27 07:30:00+00:00,9111
2024-01-29 02:00:00+00:00,2024-01-27 09:30:00+00:00,9104
2024-01-29 02:00:00+00:00,2024-01-27 11:30:00+00:00,9104
2024-01-29 02:00:00+00:00,2024-01-27 15:30:00+00:00,8761
2024-01-29 02:00:00+00:00,2024-01-27 18:30:00+00:00,9115
2024-01-29 02:00:00+00:00,2024-01-27 22:30:00+00:00,9117
2024-01-29 02:00:00+00:00,2024-01-28 02:30:00+00:00,9430
2024-01-29 02:00:00+00:00,2024-01-28 04:30:00+00:00,9429
2024-01-29 02:00:00+00:00,2024-01-28 07:30:00+00:00,9454
2024-01-29 02:00:00+00:00,2024-01-28 09:30:00+00:00,9456
2024-01-29 02:00:00+00:00,2024-01-28 11:30:00+00:00,9440
2024-01-29 02:00:00+00:00,2024-01-28 15:30:00+00:00,9066
2024-01-29 02:00:00+00:00,2024-01-28 18:30:00+00:00,8814
2024-01-29 02:00:00+00:00,2024-01-28 22:30:00+00:00,8804
2024-01-29 03:00:00+00:00,2024-01-27 02:30:00+00:00,8373
2024-01-29 03:00:00+00:00,2024-01-27 04:30:00+00:00,8336
2024-01-29 03:00:00+00:00,2024-01-27 07:30:00+00:00,8184
2024-01-29 03:00:00+00:00,2024-01-27 09:30:00+00:00,8175
2024-01-29 03:00:00+00:00,2024-01-27 11:30:00+00:00,8175
2024-01-29 03:00:00+00:00,2024-01-27 15:30:00+00:00,7815
2024-01-29 03:00:00+00:00,2024-01-27 18:30:00+00:00,8100
2024-01-29 03:00:00+00:00,2024-01-27 22:30:00+00:00,8097
2024-01-29 03:00:00+00:00,2024-01-28 02:30:00+00:00,8265
2024-01-29 03:00:00+00:00,2024-01-28 04:30:00+00:00,8275
2024-01-29 03:00:00+00:00,2024-01-28 07:30:00+00:00,8292
2024-01-29 03:00:00+00:00,2024-01-28 09:30:00+00:00,8293
2024-01-29 03:00:00+00:00,2024-01-28 11:30:00+00:00,8271
2024-01-29 03:00:00+00:00,2024-01-28 15:30:00+00:00,7971
2024-01-29 03:00:00+00:00,2024-01-28 18:30:00+00:00,7516
2024-01-29 03:00:00+00:00,2024-01-28 22:30:00+00:00,7510
2024-01-29 04:00:00+00:00,2024-01-27 02:30:00+00:00,8005
2024-01-29 04:00:00+00:00,2024-01-27 04:30:00+00:00,7956
2024-01-29 04:00:00+00:00,2024-01-27 07:30:00+00:00,7624
2024-01-29 04:00:00+00:00,2024-01-27 09:30:00+00:00,7615
2024-01-29 04:00:00+00:00,2024-01-27 11:30:00+00:00,7615
2024-01-29 04:00:00+00:00,2024-01-27 15:30:00+00:00,7733
2024-01-29 04:00:00+00:00,2024-01-27 18:30:00+00:00,7167
2024-01-29 04:00:00+00:00,2024-01-27 22:30:00+00:00,7170
2024-01-29 04:00:00+00:00,2024-01-28 02:30:00+00:00,7314
2024-01-29 04:00:00+00:00,2024-01-28 04:30:00+00:00,7314
2024-01-29 04:00:00+00:00,2024-01-28 07:30:00+00:00,7295
2024-01-29 04:00:00+00:00,2024-01-28 09:30:00+00:00,7297
2024-01-29 04:00:00+00:00,2024-01-28 11:30:00+00:00,7279
2024-01-29 04:00:00+00:00,2024-01-28 15:30:00+00:00,6871
2024-01-29 04:00:00+00:00,2024-01-28 18:30:00+00:00,6405
2024-01-29 04:00:00+00:00,2024-01-28 22:30:00+00:00,6403
2024-01-29 05:00:00+00:00,2024-01-27 02:30:00+00:00,7623
2024-01-29 05:00:00+00:00,2024-01-27 04:30:00+00:00,7564
2024-01-29 05:00:00+00:00,2024-01-27 07:30:00+00:00,7033
2024-01-29 05:00:00+00:00,2024-01-27 09:30:00+00:00,7024
2024-01-29 05:00:00+00:00,2024-01-27 11:30:00+00:00,7024
2024-01-29 05:00:00+00:00,2024-01-27 15:30:00+00:00,7074
2024-01-29 05:00:00+00:00,2024-01-27 18:30:00+00:00,6257
2024-01-29 05:00:00+00:00,2024-01-27 22:30:00+00:00,6260
2024-01-29 05:00:00+00:00,2024-01-28 02:30:00+00:00,6306
2024-01-29 05:00:00+00:00,2024-01-28 04:30:00+00:00,6308
2024-01-29 05:00:00+00:00,2024-01-28 07:30:00+00:00,6228
2024-01-29 05:00:00+00:00,2024-01-28 09:30:00+00:00,6231
2024-01-29 05:00:00+00:00,2024-01-28 11:30:00+00:00,6210
2024-01-29 05:00:00+00:00,2024-01-28 15:30:00+00:00,5786
2024-01-29 05:00:00+00:00,2024-01-28 18:30:00+00:00,5384
2024-01-29 05:00:00+00:00,2024-01-28 22:30:00+00:00,5382
2024-01-29 06:00:00+00:00,2024-01-27 02:30:00+00:00,7229
2024-01-29 06:00:00+00:00,2024-01-27 04:30:00+00:00,7162
2024-01-29 06:00:00+00:00,2024-01-27 07:30:00+00:00,6415
2024-01-29 06:00:00+00:00,2024-01-27 09:30:00+00:00,6406
2024-01-29 06:00:00+00:00,2024-01-27 11:30:00+00:00,6406
2024-01-29 06:00:00+00:00,2024-01-27 15:30:00+00:00,6384
2024-01-29 06:00:00+00:00,2024-01-27 18:30:00+00:00,5514
2024-01-29 06:00:00+00:00,2024-01-27 22:30:00+00:00,5512
2024-01-29 06:00:00+00:00,2024-01-28 02:30:00+00:00,5434
2024-01-29 06:00:00+00:00,2024-01-28 04:30:00+00:00,5439
2024-01-29 06:00:00+00:00,2024-01-28 07:30:00+00:00,5429
2024-01-29 06:00:00+00:00,2024-01-28 09:30:00+00:00,5431
2024-01-29 06:00:00+00:00,2024-01-28 11:30:00+00:00,5404
2024-01-29 06:00:00+00:00,2024-01-28 15:30:00+00:00,4911
2024-01-29 06:00:00+00:00,2024-01-28 18:30:00+00:00,4425
2024-01-29 06:00:00+00:00,2024-01-28 22:30:00+00:00,4424
2024-01-29 07:00:00+00:00,2024-01-27 02:30:00+00:00,7401
2024-01-29 07:00:00+00:00,2024-01-27 04:30:00+00:00,7365
2024-01-29 07:00:00+00:00,2024-01-27 07:30:00+00:00,6541
2024-01-29 07:00:00+00:00,2024-01-27 09:30:00+00:00,6532
2024-01-29 07:00:00+00:00,2024-01-27 11:30:00+00:00,6532
2024-01-29 07:00:00+00:00,2024-01-27 15:30:00+00:00,6459
2024-01-29 07:00:00+00:00,2024-01-27 18:30:00+00:00,5082
2024-01-29 07:00:00+00:00,2024-01-27 22:30:00+00:00,5084
2024-01-29 07:00:00+00:00,2024-01-28 02:30:00+00:00,4865
2024-01-29 07:00:00+00:00,2024-01-28 04:30:00+00:00,4865
2024-01-29 07:00:00+00:00,2024-01-28 07:30:00+00:00,4616
2024-01-29 07:00:00+00:00,2024-01-28 09:30:00+00:00,4620
2024-01-29 07:00:00+00:00,2024-01-28 11:30:00+00:00,4617
2024-01-29 07:00:00+00:00,2024-01-28 15:30:00+00:00,4159
2024-01-29 07:00:00+00:00,2024-01-28 18:30:00+00:00,3881
2024-01-29 07:00:00+00:00,2024-01-28 22:30:00+00:00,3881
2024-01-29 08:00:00+00:00,2024-01-27 02:30:00+00:00,7593
2024-01-29 08:00:00+00:00,2024-01-27 04:30:00+00:00,7588
2024-01-29 08:00:00+00:00,2024-01-27 07:30:00+00:00,6699
2024-01-29 08:00:00+00:00,2024-01-27 09:30:00+00:00,6690
2024-01-29 08:00:00+00:00,2024-01-27 11:30:00+00:00,6690
2024-01-29 08:00:00+00:00,2024-01-27 15:30:00+00:00,6573
2024-01-29 08:00:00+00:00,2024-01-27 18:30:00+00:00,5113
2024-01-29 08:00:00+00:00,2024-01-27 22:30:00+00:00,5116
2024-01-29 08:00:00+00:00,2024-01-28 02:30:00+00:00,4588
2024-01-29 08:00:00+00:00,2024-01-28 04:30:00+00:00,4588
2024-01-29 08:00:00+00:00,2024-01-28 07:30:00+00:00,4081
2024-01-29 08:00:00+00:00,2024-01-28 09:30:00+00:00,4084
2024-01-29 08:00:00+00:00,2024-01-28 11:30:00+00:00,4085
2024-01-29 08:00:00+00:00,2024-01-28 15:30:00+00:00,3640
2024-01-29 08:00:00+00:00,2024-01-28 18:30:00+00:00,3581
2024-01-29 08:00:00+00:00,2024-01-28 22:30:00+00:00,3586
2024-01-29 09:00:00+00:00,2024-01-27 02:30:00+00:00,7796
2024-01-29 09:00:00+00:00,2024-01-27 04:30:00+00:00,7826
2024-01-29 09:00:00+00:00,2024-01-27 07:30:00+00:00,6884
2024-01-29 09:00:00+00:00,2024-01-27 09:30:00+00:00,6875
2024-01-29 09:00:00+00:00,2024-01-27 11:30:00+00:00,6875
2024-01-29 09:00:00+00:00,2024-01-27 15:30:00+00:00,6724
2024-01-29 09:00:00+00:00,2024-01-27 18:30:00+00:00,5223
2024-01-29 09:00:00+00:00,2024-01-27 22:30:00+00:00,5216
2024-01-29 09:00:00+00:00,2024-01-28 02:30:00+00:00,4591
2024-01-29 09:00:00+00:00,2024-01-28 04:30:00+00:00,4596
2024-01-29 09:00:00+00:00,2024-01-28 07:30:00+00:00,3827
2024-01-29 09:00:00+00:00,2024-01-28 09:30:00+00:00,3829
2024-01-29 09:00:00+00:00,2024-01-28 11:30:00+00:00,3798
2024-01-29 09:00:00+00:00,2024-01-28 15:30:00+00:00,3255
2024-01-29 09:00:00+00:00,2024-01-28 18:30:00+00:00,3324
2024-01-29 09:00:00+00:00,2024-01-28 22:30:00+00:00,3328
2024-01-29 10:00:00+00:00,2024-01-27 02:30:00+00:00,8049
2024-01-29 10:00:00+00:00,2024-01-27 04:30:00+00:00,8039
2024-01-29 10:00:00+00:00,2024-01-27 07:30:00+00:00,7041
2024-01-29 10:00:00+00:00,2024-01-27 09:30:00+00:00,7035
2024-01-29 10:00:00+00:00,2024-01-27 11:30:00+00:00,7035
2024-01-29 10:00:00+00:00,2024-01-27 15:30:00+00:00,6830
2024-01-29 10:00:00+00:00,2024-01-27 18:30:00+00:00,5882
2024-01-29 10:00:00+00:00,2024-01-27 22:30:00+00:00,5871
2024-01-29 10:00:00+00:00,2024-01-28 02:30:00+00:00,4398
2024-01-29 10:00:00+00:00,2024-01-28 04:30:00+00:00,4400
2024-01-29 10:00:00+00:00,2024-01-28 07:30:00+00:00,3585
2024-01-29 10:00:00+00:00,2024-01-28 09:30:00+00:00,3587
2024-01-29 10:00:00+00:00,2024-01-28 11:30:00+00:00,3579
2024-01-29 10:00:00+00:00,2024-01-28 15:30:00+00:00,3034
2024-01-29 10:00:00+00:00,2024-01-28 18:30:00+00:00,3173
2024-01-29 10:00:00+00:00,2024-01-28 22:30:00+00:00,3176
2024-01-29 11:00:00+00:00,2024-01-27 02:30:00+00:00,8309
2024-01-29 11:00:00+00:00,2024-01-27 04:30:00+00:00,8260
2024-01-29 11:00:00+00:00,2024-01-27 07:30:00+00:00,7211
2024-01-29 11:00:00+00:00,2024-01-27 09:30:00+00:00,7207
2024-01-29 11:00:00+00:00,2024-01-27 11:30:00+00:00,7207
2024-01-29 11:00:00+00:00,2024-01-27 15:30:00+00:00,6949
2024-01-29 11:00:00+00:00,2024-01-27 18:30:00+00:00,6055
2024-01-29 11:00:00+00:00,2024-01-27 22:30:00+00:00,6041
2024-01-29 11:00:00+00:00,2024-01-28 02:30:00+00:00,4575
2024-01-29 11:00:00+00:00,2024-01-28 04:30:00+00:00,4578
2024-01-29 11:00:00+00:00,2024-01-28 07:30:00+00:00,3643
2024-01-29 11:00:00+00:00,2024-01-28 09:30:00+00:00,3643
2024-01-29 11:00:00+00:00,2024-01-28 11:30:00+00:00,3612
2024-01-29 11:00:00+00:00,2024-01-28 15:30:00+00:00,3016
2024-01-29 11:00:00+00:00,2024-01-28 18:30:00+00:00,3098
2024-01-29 11:00:00+00:00,2024-01-28 22:30:00+00:00,3102
2024-01-29 12:00:00+00:00,2024-01-27 02:30:00+00:00,8576
2024-01-29 12:00:00+00:00,2024-01-27 04:30:00+00:00,8490
2024-01-29 12:00:00+00:00,2024-01-27 07:30:00+00:00,7391
2024-01-29 12:00:00+00:00,2024-01-27 09:30:00+00:00,7389
2024-01-29 12:00:00+00:00,2024-01-27 11:30:00+00:00,7389
2024-01-29 12:00:00+00:00,2024-01-27 15:30:00+00:00,7080
2024-01-29 12:00:00+00:00,2024-01-27 18:30:00+00:00,6247
2024-01-29 12:00:00+00:00,2024-01-27 22:30:00+00:00,6233
2024-01-29 12:00:00+00:00,2024-01-28 02:30:00+00:00,4664
2024-01-29 12:00:00+00:00,2024-01-28 04:30:00+00:00,4647
2024-01-29 12:00:00+00:00,2024-01-28 07:30:00+00:00,3593
2024-01-29 12:00:00+00:00,2024-01-28 09:30:00+00:00,3591
2024-01-29 12:00:00+00:00,2024-01-28 11:30:00+00:00,3546
2024-01-29 12:00:00+00:00,2024-01-28 15:30:00+00:00,2941
2024-01-29 12:00:00+00:00,2024-01-28 18:30:00+00:00,3071
2024-01-29 12:00:00+00:00,2024-01-28 22:30:00+00:00,3068
2024-01-29 13:00:00+00:00,2024-01-27 02:30:00+00:00,8844
2024-01-29 13:00:00+00:00,2024-01-27 04:30:00+00:00,8767
2024-01-29 13:00:00+00:00,2024-01-27 07:30:00+00:00,7647
2024-01-29 13:00:00+00:00,2024-01-27 09:30:00+00:00,7645
2024-01-29 13:00:00+00:00,2024-01-27 11:30:00+00:00,7645
2024-01-29 13:00:00+00:00,2024-01-27 15:30:00+00:00,7256
2024-01-29 13:00:00+00:00,2024-01-27 18:30:00+00:00,6582
2024-01-29 13:00:00+00:00,2024-01-27 22:30:00+00:00,6567
2024-01-29 13:00:00+00:00,2024-01-28 02:30:00+00:00,4974
2024-01-29 13:00:00+00:00,2024-01-28 04:30:00+00:00,4971
2024-01-29 13:00:00+00:00,2024-01-28 07:30:00+00:00,3852
2024-01-29 13:00:00+00:00,2024-01-28 09:30:00+00:00,3850
2024-01-29 13:00:00+00:00,2024-01-28 11:30:00+00:00,3812
2024-01-29 13:00:00+00:00,2024-01-28 15:30:00+00:00,3114
2024-01-29 13:00:00+00:00,2024-01-28 18:30:00+00:00,3088
2024-01-29 13:00:00+00:00,2024-01-28 22:30:00+00:00,3085
2024-01-29 14:00:00+00:00,2024-01-27 02:30:00+00:00,9116
2024-01-29 14:00:00+00:00,2024-01-27 04:30:00+00:00,9046
2024-01-29 14:00:00+00:00,2024-01-27 07:30:00+00:00,7906
2024-01-29 14:00:00+00:00,2024-01-27 09:30:00+00:00,7903
2024-01-29 14:00:00+00:00,2024-01-27 11:30:00+00:00,7903
2024-01-29 14:00:00+00:00,2024-01-27 15:30:00+00:00,7439
2024-01-29 14:00:00+00:00,2024-01-27 18:30:00+00:00,6931
2024-01-29 14:00:00+00:00,2024-01-27 22:30:00+00:00,6915
2024-01-29 14:00:00+00:00,2024-01-28 02:30:00+00:00,5405
2024-01-29 14:00:00+00:00,2024-01-28 04:30:00+00:00,5406
2024-01-29 14:00:00+00:00,2024-01-28 07:30:00+00:00,4390
2024-01-29 14:00:00+00:00,2024-01-28 09:30:00+00:00,4386
2024-01-29 14:00:00+00:00,2024-01-28 11:30:00+00:00,4343
2024-01-29 14:00:00+00:00,2024-01-28 15:30:00+00:00,3553
2024-01-29 14:00:00+00:00,2024-01-28 18:30:00+00:00,3297
2024-01-29 14:00:00+00:00,2024-01-28 22:30:00+00:00,3294
2024-01-29 15:00:00+00:00,2024-01-27 02:30:00+00:00,9392
2024-01-29 15:00:00+00:00,2024-01-27 04:30:00+00:00,9327
2024-01-29 15:00:00+00:00,2024-01-27 07:30:00+00:00,8167
2024-01-29 15:00:00+00:00,2024-01-27 09:30:00+00:00,8163
2024-01-29 15:00:00+00:00,2024-01-27 11:30:00+00:00,8163
2024-01-29 15:00:00+00:00,2024-01-27 15:30:00+00:00,7627
2024-01-29 15:00:00+00:00,2024-01-27 18:30:00+00:00,7294
2024-01-29 15:00:00+00:00,2024-01-27 22:30:00+00:00,7276
2024-01-29 15:00:00+00:00,2024-01-28 02:30:00+00:00,6078
2024-01-29 15:00:00+00:00,2024-01-28 04:30:00+00:00,6062
2024-01-29 15:00:00+00:00,2024-01-28 07:30:00+00:00,5060
2024-01-29 15:00:00+00:00,2024-01-28 09:30:00+00:00,5055
2024-01-29 15:00:00+00:00,2024-01-28 11:30:00+00:00,5012
2024-01-29 15:00:00+00:00,2024-01-28 15:30:00+00:00,4155
2024-01-29 15:00:00+00:00,2024-01-28 18:30:00+00:00,3696
2024-01-29 15:00:00+00:00,2024-01-28 22:30:00+00:00,3693
2024-01-29 16:00:00+00:00,2024-01-27 02:30:00+00:00,10020
2024-01-29 16:00:00+00:00,2024-01-27 04:30:00+00:00,9871
2024-01-29 16:00:00+00:00,2024-01-27 07:30:00+00:00,8659
2024-01-29 16:00:00+00:00,2024-01-27 09:30:00+00:00,8656
2024-01-29 16:00:00+00:00,2024-01-27 11:30:00+00:00,8656
2024-01-29 16:00:00+00:00,2024-01-27 15:30:00+00:00,8192
2024-01-29 16:00:00+00:00,2024-01-27 18:30:00+00:00,8084
2024-01-29 16:00:00+00:00,2024-01-27 22:30:00+00:00,8071
2024-01-29 16:00:00+00:00,2024-01-28 02:30:00+00:00,7205
2024-01-29 16:00:00+00:00,2024-01-28 04:30:00+00:00,7184
2024-01-29 16:00:00+00:00,2024-01-28 07:30:00+00:00,5724
2024-01-29 16:00:00+00:00,2024-01-28 09:30:00+00:00,5722
2024-01-29 16:00:00+00:00,2024-01-28 11:30:00+00:00,5702
2024-01-29 16:00:00+00:00,2024-01-28 15:30:00+00:00,4818
2024-01-29 16:00:00+00:00,2024-01-28 18:30:00+00:00,4316
2024-01-29 16:00:00+00:00,2024-01-28 22:30:00+00:00,4314
2024-01-29 17:00:00+00:00,2024-01-27 02:30:00+00:00,10635
2024-01-29 17:00:00+00:00,2024-01-27 04:30:00+00:00,10421
2024-01-29 17:00:00+00:00,2024-01-27 07:30:00+00:00,9157
2024-01-29 17:00:00+00:00,2024-01-27 09:30:00+00:00,9155
2024-01-29 17:00:00+00:00,2024-01-27 11:30:00+00:00,9155
2024-01-29 17:00:00+00:00,2024-01-27 15:30:00+00:00,8747
2024-01-29 17:00:00+00:00,2024-01-27 18:30:00+00:00,8853
2024-01-29 17:00:00+00:00,2024-01-27 22:30:00+00:00,8844
2024-01-29 17:00:00+00:00,2024-01-28 02:30:00+00:00,8252
2024-01-29 17:00:00+00:00,2024-01-28 04:30:00+00:00,8228
2024-01-29 17:00:00+00:00,2024-01-28 07:30:00+00:00,6962
2024-01-29 17:00:00+00:00,2024-01-28 09:30:00+00:00,6963
2024-01-29 17:00:00+00:00,2024-01-28 11:30:00+00:00,6944
2024-01-29 17:00:00+00:00,2024-01-28 15:30:00+00:00,5913
2024-01-29 17:00:00+00:00,2024-01-28 18:30:00+00:00,5103
2024-01-29 17:00:00+00:00,2024-01-28 22:30:00+00:00,5104
2024-01-29 18:00:00+00:00,2024-01-27 02:30:00+00:00,11230
2024-01-29 18:00:00+00:00,2024-01-27 04:30:00+00:00,10963
2024-01-29 18:00:00+00:00,2024-01-27 07:30:00+00:00,9658
2024-01-29 18:00:00+00:00,2024-01-27 09:30:00+00:00,9656
2024-01-29 18:00:00+00:00,2024-01-27 11:30:00+00:00,9656
2024-01-29 18:00:00+00:00,2024-01-27 15:30:00+00:00,9284
2024-01-29 18:00:00+00:00,2024-01-27 18:30:00+00:00,9563
2024-01-29 18:00:00+00:00,2024-01-27 22:30:00+00:00,9558
2024-01-29 18:00:00+00:00,2024-01-28 02:30:00+00:00,9224
2024-01-29 18:00:00+00:00,2024-01-28 04:30:00+00:00,9198
2024-01-29 18:00:00+00:00,2024-01-28 07:30:00+00:00,7999
2024-01-29 18:00:00+00:00,2024-01-28 09:30:00+00:00,7997
2024-01-29 18:00:00+00:00,2024-01-28 11:30:00+00:00,7934
2024-01-29 18:00:00+00:00,2024-01-28 15:30:00+00:00,6777
2024-01-29 18:00:00+00:00,2024-01-28 18:30:00+00:00,5885
2024-01-29 18:00:00+00:00,2024-01-28 22:30:00+00:00,5889
2024-01-29 19:00:00+00:00,2024-01-27 02:30:00+00:00,11676
2024-01-29 19:00:00+00:00,2024-01-27 04:30:00+00:00,11461
2024-01-29 19:00:00+00:00,2024-01-27 07:30:00+00:00,10156
2024-01-29 19:00:00+00:00,2024-01-27 09:30:00+00:00,10155
2024-01-29 19:00:00+00:00,2024-01-27 11:30:00+00:00,10155
2024-01-29 19:00:00+00:00,2024-01-27 15:30:00+00:00,9777
2024-01-29 19:00:00+00:00,2024-01-27 18:30:00+00:00,10042
2024-01-29 19:00:00+00:00,2024-01-27 22:30:00+00:00,10038
2024-01-29 19:00:00+00:00,2024-01-28 02:30:00+00:00,9763
2024-01-29 19:00:00+00:00,2024-01-28 04:30:00+00:00,9743
2024-01-29 19:00:00+00:00,2024-01-28 07:30:00+00:00,8695
2024-01-29 19:00:00+00:00,2024-01-28 09:30:00+00:00,8698
2024-01-29 19:00:00+00:00,2024-01-28 11:30:00+00:00,8666
2024-01-29 19:00:00+00:00,2024-01-28 15:30:00+00:00,7597
2024-01-29 19:00:00+00:00,2024-01-28 18:30:00+00:00,6661
2024-01-29 19:00:00+00:00,2024-01-28 22:30:00+00:00,6668
2024-01-29 20:00:00+00:00,2024-01-27 02:30:00+00:00,12105
2024-01-29 20:00:00+00:00,2024-01-27 04:30:00+00:00,11937
2024-01-29 20:00:00+00:00,2024-01-27 07:30:00+00:00,10633
2024-01-29 20:00:00+00:00,2024-01-27 09:30:00+00:00,10632
2024-01-29 20:00:00+00:00,2024-01-27 11:30:00+00:00,10632
2024-01-29 20:00:00+00:00,2024-01-27 15:30:00+00:00,10237
2024-01-29 20:00:00+00:00,2024-01-27 18:30:00+00:00,10482
2024-01-29 20:00:00+00:00,2024-01-27 22:30:00+00:00,10478
2024-01-29 20:00:00+00:00,2024-01-28 02:30:00+00:00,10260
2024-01-29 20:00:00+00:00,2024-01-28 04:30:00+00:00,10245
2024-01-29 20:00:00+00:00,2024-01-28 07:30:00+00:00,9326
2024-01-29 20:00:00+00:00,2024-01-28 09:30:00+00:00,9328
2024-01-29 20:00:00+00:00,2024-01-28 11:30:00+00:00,9280
2024-01-29 20:00:00+00:00,2024-01-28 15:30:00+00:00,8232
2024-01-29 20:00:00+00:00,2024-01-28 18:30:00+00:00,7332
2024-01-29 20:00:00+00:00,2024-01-28 22:30:00+00:00,7337
2024-01-29 21:00:00+00:00,2024-01-27 02:30:00+00:00,12516
2024-01-29 21:00:00+00:00,2024-01-27 04:30:00+00:00,12389
